horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value,model_id
0,48,quantile,0.35,2024-12-14,wk inc flu hosp,2024-12-14,475.0,FluSight-baseline
0,48,quantile,0.4,2024-12-14,wk inc flu hosp,2024-12-14,481.0,FluSight-baseline
0,48,quantile,0.45,2024-12-14,wk inc flu hosp,2024-12-14,487.0,FluSight-baseline
0,48,quantile,0.5,2024-12-14,wk inc flu hosp,2024-12-14,493.0,FluSight-baseline
0,48,quantile,0.55,2024-12-14,wk inc flu hosp,2024-12-14,499.0,FluSight-baseline
0,48,quantile,0.6,2024-12-14,wk inc flu hosp,2024-12-14,505.0,FluSight-baseline
0,48,quantile,0.65,2024-12-14,wk inc flu hosp,2024-12-14,511.0,FluSight-baseline
0,48,quantile,0.7,2024-12-14,wk inc flu hosp,2024-12-14,519.0,FluSight-baseline
0,48,quantile,0.75,2024-12-14,wk inc flu hosp,2024-12-14,537.0,FluSight-baseline
0,48,quantile,0.8,2024-12-14,wk inc flu hosp,2024-12-14,581.0,FluSight-baseline
0,48,quantile,0.85,2024-12-14,wk inc flu hosp,2024-12-14,611.0,FluSight-baseline
0,48,quantile,0.9,2024-12-14,wk inc flu hosp,2024-12-14,662.0,FluSight-baseline
0,48,quantile,0.95,2024-12-14,wk inc flu hosp,2024-12-14,772.0,FluSight-baseline
0,48,quantile,0.975,2024-12-14,wk inc flu hosp,2024-12-14,873.0,FluSight-baseline
0,48,quantile,0.99,2024-12-14,wk inc flu hosp,2024-12-14,941.0,FluSight-baseline
1,48,quantile,0.01,2024-12-14,wk inc flu hosp,2024-12-21,0.0,FluSight-baseline
1,48,quantile,0.025,2024-12-14,wk inc flu hosp,2024-12-21,23.0,FluSight-baseline
1,48,quantile,0.05,2024-12-14,wk inc flu hosp,2024-12-21,103.0,FluSight-baseline
1,48,quantile,0.1,2024-12-14,wk inc flu hosp,2024-12-21,217.0,FluSight-baseline
1,48,quantile,0.15,2024-12-14,wk inc flu hosp,2024-12-21,295.0,FluSight-baseline
1,48,quantile,0.2,2024-12-14,wk inc flu hosp,2024-12-21,344.0,FluSight-baseline
1,48,quantile,0.25,2024-12-14,wk inc flu hosp,2024-12-21,380.0,FluSight-baseline
1,48,quantile,0.3,2024-12-14,wk inc flu hosp,2024-12-21,410.0,FluSight-baseline
1,48,quantile,0.35,2024-12-14,wk inc flu hosp,2024-12-21,441.0,FluSight-baseline
1,48,quantile,0.4,2024-12-14,wk inc flu hosp,2024-12-21,464.0,FluSight-baseline
1,48,quantile,0.45,2024-12-14,wk inc flu hosp,2024-12-21,479.0,FluSight-baseline
1,48,quantile,0.5,2024-12-14,wk inc flu hosp,2024-12-21,493.0,FluSight-baseline
1,48,quantile,0.55,2024-12-14,wk inc flu hosp,2024-12-21,507.0,FluSight-baseline
1,48,quantile,0.6,2024-12-14,wk inc flu hosp,2024-12-21,523.0,FluSight-baseline
1,48,quantile,0.65,2024-12-14,wk inc flu hosp,2024-12-21,545.0,FluSight-baseline
1,48,quantile,0.7,2024-12-14,wk inc flu hosp,2024-12-21,576.0,FluSight-baseline
1,48,quantile,0.75,2024-12-14,wk inc flu hosp,2024-12-21,606.0,FluSight-baseline
1,48,quantile,0.8,2024-12-14,wk inc flu hosp,2024-12-21,641.0,FluSight-baseline
1,48,quantile,0.85,2024-12-14,wk inc flu hosp,2024-12-21,690.0,FluSight-baseline
1,48,quantile,0.9,2024-12-14,wk inc flu hosp,2024-12-21,768.0,FluSight-baseline
1,48,quantile,0.95,2024-12-14,wk inc flu hosp,2024-12-21,883.0,FluSight-baseline
1,48,quantile,0.975,2024-12-14,wk inc flu hosp,2024-12-21,965.0,FluSight-baseline
1,48,quantile,0.99,2024-12-14,wk inc flu hosp,2024-12-21,1068.0,FluSight-baseline
2,48,quantile,0.01,2024-12-14,wk inc flu hosp,2024-12-28,0.0,FluSight-baseline
2,48,quantile,0.025,2024-12-14,wk inc flu hosp,2024-12-28,0.0,FluSight-baseline
2,48,quantile,0.05,2024-12-14,wk inc flu hosp,2024-12-28,34.0,FluSight-baseline
2,48,quantile,0.1,2024-12-14,wk inc flu hosp,2024-12-28,144.0,FluSight-baseline
2,48,quantile,0.15,2024-12-14,wk inc flu hosp,2024-12-28,229.0,FluSight-baseline
2,48,quantile,0.2,2024-12-14,wk inc flu hosp,2024-12-28,291.0,FluSight-baseline
2,48,quantile,0.25,2024-12-14,wk inc flu hosp,2024-12-28,339.0,FluSight-baseline
2,48,quantile,0.3,2024-12-14,wk inc flu hosp,2024-12-28,377.0,FluSight-baseline
2,48,quantile,0.35,2024-12-14,wk inc flu hosp,2024-12-28,411.0,FluSight-baseline
2,48,quantile,0.4,2024-12-14,wk inc flu hosp,2024-12-28,442.0,FluSight-baseline
2,48,quantile,0.45,2024-12-14,wk inc flu hosp,2024-12-28,470.0,FluSight-baseline
2,48,quantile,0.5,2024-12-14,wk inc flu hosp,2024-12-28,493.0,FluSight-baseline
2,48,quantile,0.55,2024-12-14,wk inc flu hosp,2024-12-28,517.0,FluSight-baseline
2,48,quantile,0.6,2024-12-14,wk inc flu hosp,2024-12-28,543.0,FluSight-baseline
2,48,quantile,0.65,2024-12-14,wk inc flu hosp,2024-12-28,575.0,FluSight-baseline
2,48,quantile,0.7,2024-12-14,wk inc flu hosp,2024-12-28,608.0,FluSight-baseline
2,48,quantile,0.75,2024-12-14,wk inc flu hosp,2024-12-28,646.0,FluSight-baseline
2,48,quantile,0.8,2024-12-14,wk inc flu hosp,2024-12-28,694.0,FluSight-baseline
2,48,quantile,0.85,2024-12-14,wk inc flu hosp,2024-12-28,755.0,FluSight-baseline
2,48,quantile,0.9,2024-12-14,wk inc flu hosp,2024-12-28,838.0,FluSight-baseline
2,48,quantile,0.95,2024-12-14,wk inc flu hosp,2024-12-28,948.0,FluSight-baseline
2,48,quantile,0.975,2024-12-14,wk inc flu hosp,2024-12-28,1048.0,FluSight-baseline
2,48,quantile,0.99,2024-12-14,wk inc flu hosp,2024-12-28,1172.0,FluSight-baseline
3,48,quantile,0.01,2024-12-14,wk inc flu hosp,2025-01-04,0.0,FluSight-baseline
3,48,quantile,0.025,2024-12-14,wk inc flu hosp,2025-01-04,0.0,FluSight-baseline
3,48,quantile,0.05,2024-12-14,wk inc flu hosp,2025-01-04,0.0,FluSight-baseline
3,48,quantile,0.1,2024-12-14,wk inc flu hosp,2025-01-04,93.0,FluSight-baseline
3,48,quantile,0.15,2024-12-14,wk inc flu hosp,2025-01-04,179.0,FluSight-baseline
3,48,quantile,0.2,2024-12-14,wk inc flu hosp,2025-01-04,247.0,FluSight-baseline
3,48,quantile,0.25,2024-12-14,wk inc flu hosp,2025-01-04,302.0,FluSight-baseline
3,48,quantile,0.3,2024-12-14,wk inc flu hosp,2025-01-04,348.0,FluSight-baseline
3,48,quantile,0.35,2024-12-14,wk inc flu hosp,2025-01-04,389.0,FluSight-baseline
3,48,quantile,0.4,2024-12-14,wk inc flu hosp,2025-01-04,426.0,FluSight-baseline
3,48,quantile,0.45,2024-12-14,wk inc flu hosp,2025-01-04,461.0,FluSight-baseline
3,48,quantile,0.5,2024-12-14,wk inc flu hosp,2025-01-04,493.0,FluSight-baseline
3,48,quantile,0.55,2024-12-14,wk inc flu hosp,2025-01-04,525.0,FluSight-baseline
3,48,quantile,0.6,2024-12-14,wk inc flu hosp,2025-01-04,559.0,FluSight-baseline
3,48,quantile,0.65,2024-12-14,wk inc flu hosp,2025-01-04,596.0,FluSight-baseline
3,48,quantile,0.7,2024-12-14,wk inc flu hosp,2025-01-04,636.0,FluSight-baseline
3,48,quantile,0.75,2024-12-14,wk inc flu hosp,2025-01-04,682.0,FluSight-baseline
3,48,quantile,0.8,2024-12-14,wk inc flu hosp,2025-01-04,737.0,FluSight-baseline
3,48,quantile,0.85,2024-12-14,wk inc flu hosp,2025-01-04,804.0,FluSight-baseline
3,48,quantile,0.9,2024-12-14,wk inc flu hosp,2025-01-04,888.0,FluSight-baseline
3,48,quantile,0.95,2024-12-14,wk inc flu hosp,2025-01-04,1012.0,FluSight-baseline
3,48,quantile,0.975,2024-12-14,wk inc flu hosp,2025-01-04,1126.0,FluSight-baseline
3,48,quantile,0.99,2024-12-14,wk inc flu hosp,2025-01-04,1270.0,FluSight-baseline
0,48,quantile,0.01,2024-12-21,wk inc flu hosp,2024-12-21,192.0,FluSight-baseline
0,48,quantile,0.025,2024-12-21,wk inc flu hosp,2024-12-21,259.0,FluSight-baseline
0,48,quantile,0.05,2024-12-21,wk inc flu hosp,2024-12-21,361.0,FluSight-baseline
0,48,quantile,0.1,2024-12-21,wk inc flu hosp,2024-12-21,471.0,FluSight-baseline
0,48,quantile,0.15,2024-12-21,wk inc flu hosp,2024-12-21,513.0,FluSight-baseline
0,48,quantile,0.2,2024-12-21,wk inc flu hosp,2024-12-21,550.0,FluSight-baseline
0,48,quantile,0.25,2024-12-21,wk inc flu hosp,2024-12-21,592.0,FluSight-baseline
0,48,quantile,0.3,2024-12-21,wk inc flu hosp,2024-12-21,612.0,FluSight-baseline
0,48,quantile,0.35,2024-12-21,wk inc flu hosp,2024-12-21,621.0,FluSight-baseline
0,48,quantile,0.4,2024-12-21,wk inc flu hosp,2024-12-21,627.0,FluSight-baseline
0,48,quantile,0.45,2024-12-21,wk inc flu hosp,2024-12-21,633.0,FluSight-baseline
0,48,quantile,0.5,2024-12-21,wk inc flu hosp,2024-12-21,639.0,FluSight-baseline
0,48,quantile,0.55,2024-12-21,wk inc flu hosp,2024-12-21,645.0,FluSight-baseline
0,48,quantile,0.6,2024-12-21,wk inc flu hosp,2024-12-21,651.0,FluSight-baseline
0,48,quantile,0.65,2024-12-21,wk inc flu hosp,2024-12-21,657.0,FluSight-baseline
0,48,quantile,0.7,2024-12-21,wk inc flu hosp,2024-12-21,666.0,FluSight-baseline
0,48,quantile,0.75,2024-12-21,wk inc flu hosp,2024-12-21,686.0,FluSight-baseline
0,48,quantile,0.8,2024-12-21,wk inc flu hosp,2024-12-21,728.0,FluSight-baseline
0,48,quantile,0.85,2024-12-21,wk inc flu hosp,2024-12-21,765.0,FluSight-baseline
0,48,quantile,0.9,2024-12-21,wk inc flu hosp,2024-12-21,807.0,FluSight-baseline
0,48,quantile,0.95,2024-12-21,wk inc flu hosp,2024-12-21,917.0,FluSight-baseline
0,48,quantile,0.975,2024-12-21,wk inc flu hosp,2024-12-21,1019.0,FluSight-baseline
0,48,quantile,0.99,2024-12-21,wk inc flu hosp,2024-12-21,1086.0,FluSight-baseline
1,48,quantile,0.01,2024-12-21,wk inc flu hosp,2024-12-28,67.0,FluSight-baseline
1,48,quantile,0.025,2024-12-21,wk inc flu hosp,2024-12-28,167.0,FluSight-baseline
1,48,quantile,0.05,2024-12-21,wk inc flu hosp,2024-12-28,248.0,FluSight-baseline
1,48,quantile,0.1,2024-12-21,wk inc flu hosp,2024-12-28,362.0,FluSight-baseline
1,48,quantile,0.15,2024-12-21,wk inc flu hosp,2024-12-28,439.0,FluSight-baseline
1,48,quantile,0.2,2024-12-21,wk inc flu hosp,2024-12-28,490.0,FluSight-baseline
1,48,quantile,0.25,2024-12-21,wk inc flu hosp,2024-12-28,524.0,FluSight-baseline
1,48,quantile,0.3,2024-12-21,wk inc flu hosp,2024-12-28,553.0,FluSight-baseline
1,48,quantile,0.35,2024-12-21,wk inc flu hosp,2024-12-28,585.0,FluSight-baseline
1,48,quantile,0.4,2024-12-21,wk inc flu hosp,2024-12-28,609.0,FluSight-baseline
1,48,quantile,0.45,2024-12-21,wk inc flu hosp,2024-12-28,625.0,FluSight-baseline
1,48,quantile,0.5,2024-12-21,wk inc flu hosp,2024-12-28,639.0,FluSight-baseline
1,48,quantile,0.55,2024-12-21,wk inc flu hosp,2024-12-28,653.0,FluSight-baseline
1,48,quantile,0.6,2024-12-21,wk inc flu hosp,2024-12-28,669.0,FluSight-baseline
1,48,quantile,0.65,2024-12-21,wk inc flu hosp,2024-12-28,692.0,FluSight-baseline
1,48,quantile,0.7,2024-12-21,wk inc flu hosp,2024-12-28,725.0,FluSight-baseline
1,48,quantile,0.75,2024-12-21,wk inc flu hosp,2024-12-28,754.0,FluSight-baseline
1,48,quantile,0.8,2024-12-21,wk inc flu hosp,2024-12-28,788.0,FluSight-baseline
1,48,quantile,0.85,2024-12-21,wk inc flu hosp,2024-12-28,839.0,FluSight-baseline
1,48,quantile,0.9,2024-12-21,wk inc flu hosp,2024-12-28,915.0,FluSight-baseline
1,48,quantile,0.95,2024-12-21,wk inc flu hosp,2024-12-28,1029.0,FluSight-baseline
1,48,quantile,0.975,2024-12-21,wk inc flu hosp,2024-12-28,1110.0,FluSight-baseline
1,48,quantile,0.99,2024-12-21,wk inc flu hosp,2024-12-28,1212.0,FluSight-baseline
2,48,quantile,0.01,2024-12-21,wk inc flu hosp,2025-01-04,0.0,FluSight-baseline
2,48,quantile,0.025,2024-12-21,wk inc flu hosp,2025-01-04,77.0,FluSight-baseline
2,48,quantile,0.05,2024-12-21,wk inc flu hosp,2025-01-04,179.0,FluSight-baseline
2,48,quantile,0.1,2024-12-21,wk inc flu hosp,2025-01-04,291.0,FluSight-baseline
2,48,quantile,0.15,2024-12-21,wk inc flu hosp,2025-01-04,374.0,FluSight-baseline
2,48,quantile,0.2,2024-12-21,wk inc flu hosp,2025-01-04,436.0,FluSight-baseline
2,48,quantile,0.25,2024-12-21,wk inc flu hosp,2025-01-04,485.0,FluSight-baseline
2,48,quantile,0.3,2024-12-21,wk inc flu hosp,2025-01-04,522.0,FluSight-baseline
2,48,quantile,0.35,2024-12-21,wk inc flu hosp,2025-01-04,555.0,FluSight-baseline
2,48,quantile,0.4,2024-12-21,wk inc flu hosp,2025-01-04,587.0,FluSight-baseline
2,48,quantile,0.45,2024-12-21,wk inc flu hosp,2025-01-04,615.0,FluSight-baseline
2,48,quantile,0.5,2024-12-21,wk inc flu hosp,2025-01-04,639.0,FluSight-baseline
2,48,quantile,0.55,2024-12-21,wk inc flu hosp,2025-01-04,663.0,FluSight-baseline
2,48,quantile,0.6,2024-12-21,wk inc flu hosp,2025-01-04,690.0,FluSight-baseline
2,48,quantile,0.65,2024-12-21,wk inc flu hosp,2025-01-04,723.0,FluSight-baseline
2,48,quantile,0.7,2024-12-21,wk inc flu hosp,2025-01-04,758.0,FluSight-baseline
2,48,quantile,0.75,2024-12-21,wk inc flu hosp,2025-01-04,794.0,FluSight-baseline
2,48,quantile,0.8,2024-12-21,wk inc flu hosp,2025-01-04,842.0,FluSight-baseline
2,48,quantile,0.85,2024-12-21,wk inc flu hosp,2025-01-04,905.0,FluSight-baseline
2,48,quantile,0.9,2024-12-21,wk inc flu hosp,2025-01-04,989.0,FluSight-baseline
2,48,quantile,0.95,2024-12-21,wk inc flu hosp,2025-01-04,1103.0,FluSight-baseline
2,48,quantile,0.975,2024-12-21,wk inc flu hosp,2025-01-04,1200.0,FluSight-baseline
2,48,quantile,0.99,2024-12-21,wk inc flu hosp,2025-01-04,1325.0,FluSight-baseline
3,48,quantile,0.01,2024-12-21,wk inc flu hosp,2025-01-11,0.0,FluSight-baseline
3,48,quantile,0.025,2024-12-21,wk inc flu hosp,2025-01-11,1.0,FluSight-baseline
3,48,quantile,0.05,2024-12-21,wk inc flu hosp,2025-01-11,118.0,FluSight-baseline
3,48,quantile,0.1,2024-12-21,wk inc flu hosp,2025-01-11,241.0,FluSight-baseline
3,48,quantile,0.15,2024-12-21,wk inc flu hosp,2025-01-11,328.0,FluSight-baseline
3,48,quantile,0.2,2024-12-21,wk inc flu hosp,2025-01-11,393.0,FluSight-baseline
3,48,quantile,0.25,2024-12-21,wk inc flu hosp,2025-01-11,449.0,FluSight-baseline
3,48,quantile,0.3,2024-12-21,wk inc flu hosp,2025-01-11,495.0,FluSight-baseline
3,48,quantile,0.35,2024-12-21,wk inc flu hosp,2025-01-11,535.0,FluSight-baseline
3,48,quantile,0.4,2024-12-21,wk inc flu hosp,2025-01-11,573.0,FluSight-baseline
3,48,quantile,0.45,2024-12-21,wk inc flu hosp,2025-01-11,607.0,FluSight-baseline
3,48,quantile,0.5,2024-12-21,wk inc flu hosp,2025-01-11,639.0,FluSight-baseline
3,48,quantile,0.55,2024-12-21,wk inc flu hosp,2025-01-11,671.0,FluSight-baseline
3,48,quantile,0.6,2024-12-21,wk inc flu hosp,2025-01-11,706.0,FluSight-baseline
3,48,quantile,0.65,2024-12-21,wk inc flu hosp,2025-01-11,744.0,FluSight-baseline
3,48,quantile,0.7,2024-12-21,wk inc flu hosp,2025-01-11,783.0,FluSight-baseline
3,48,quantile,0.75,2024-12-21,wk inc flu hosp,2025-01-11,828.0,FluSight-baseline
3,48,quantile,0.8,2024-12-21,wk inc flu hosp,2025-01-11,884.0,FluSight-baseline
3,48,quantile,0.85,2024-12-21,wk inc flu hosp,2025-01-11,953.0,FluSight-baseline
3,48,quantile,0.9,2024-12-21,wk inc flu hosp,2025-01-11,1038.0,FluSight-baseline
3,48,quantile,0.95,2024-12-21,wk inc flu hosp,2025-01-11,1164.0,FluSight-baseline
3,48,quantile,0.975,2024-12-21,wk inc flu hosp,2025-01-11,1277.0,FluSight-baseline
3,48,quantile,0.99,2024-12-21,wk inc flu hosp,2025-01-11,1421.0,FluSight-baseline
0,48,quantile,0.01,2024-12-28,wk inc flu hosp,2024-12-28,563.0,FluSight-baseline
0,48,quantile,0.025,2024-12-28,wk inc flu hosp,2024-12-28,629.0,FluSight-baseline
0,48,quantile,0.05,2024-12-28,wk inc flu hosp,2024-12-28,715.0,FluSight-baseline
0,48,quantile,0.1,2024-12-28,wk inc flu hosp,2024-12-28,835.0,FluSight-baseline
0,48,quantile,0.15,2024-12-28,wk inc flu hosp,2024-12-28,879.0,FluSight-baseline
0,48,quantile,0.2,2024-12-28,wk inc flu hosp,2024-12-28,917.0,FluSight-baseline
0,48,quantile,0.25,2024-12-28,wk inc flu hosp,2024-12-28,960.0,FluSight-baseline
0,48,quantile,0.3,2024-12-28,wk inc flu hosp,2024-12-28,981.0,FluSight-baseline
0,48,quantile,0.35,2024-12-28,wk inc flu hosp,2024-12-28,990.0,FluSight-baseline
0,48,quantile,0.4,2024-12-28,wk inc flu hosp,2024-12-28,997.0,FluSight-baseline
0,48,quantile,0.45,2024-12-28,wk inc flu hosp,2024-12-28,1002.0,FluSight-baseline
0,48,quantile,0.5,2024-12-28,wk inc flu hosp,2024-12-28,1009.0,FluSight-baseline
0,48,quantile,0.55,2024-12-28,wk inc flu hosp,2024-12-28,1016.0,FluSight-baseline
0,48,quantile,0.6,2024-12-28,wk inc flu hosp,2024-12-28,1021.0,FluSight-baseline
0,48,quantile,0.65,2024-12-28,wk inc flu hosp,2024-12-28,1028.0,FluSight-baseline
0,48,quantile,0.7,2024-12-28,wk inc flu hosp,2024-12-28,1037.0,FluSight-baseline
0,48,quantile,0.75,2024-12-28,wk inc flu hosp,2024-12-28,1058.0,FluSight-baseline
0,48,quantile,0.8,2024-12-28,wk inc flu hosp,2024-12-28,1101.0,FluSight-baseline
0,48,quantile,0.85,2024-12-28,wk inc flu hosp,2024-12-28,1139.0,FluSight-baseline
0,48,quantile,0.9,2024-12-28,wk inc flu hosp,2024-12-28,1183.0,FluSight-baseline
0,48,quantile,0.95,2024-12-28,wk inc flu hosp,2024-12-28,1303.0,FluSight-baseline
0,48,quantile,0.975,2024-12-28,wk inc flu hosp,2024-12-28,1389.0,FluSight-baseline
0,48,quantile,0.99,2024-12-28,wk inc flu hosp,2024-12-28,1455.0,FluSight-baseline
1,48,quantile,0.01,2024-12-28,wk inc flu hosp,2025-01-04,425.0,FluSight-baseline
1,48,quantile,0.025,2024-12-28,wk inc flu hosp,2025-01-04,532.0,FluSight-baseline
1,48,quantile,0.05,2024-12-28,wk inc flu hosp,2025-01-04,616.0,FluSight-baseline
1,48,quantile,0.1,2024-12-28,wk inc flu hosp,2025-01-04,724.0,FluSight-baseline
1,48,quantile,0.15,2024-12-28,wk inc flu hosp,2025-01-04,803.0,FluSight-baseline
1,48,quantile,0.2,2024-12-28,wk inc flu hosp,2025-01-04,853.0,FluSight-baseline
1,48,quantile,0.25,2024-12-28,wk inc flu hosp,2025-01-04,891.0,FluSight-baseline
1,48,quantile,0.3,2024-12-28,wk inc flu hosp,2025-01-04,922.0,FluSight-baseline
1,48,quantile,0.35,2024-12-28,wk inc flu hosp,2025-01-04,953.0,FluSight-baseline
1,48,quantile,0.4,2024-12-28,wk inc flu hosp,2025-01-04,977.0,FluSight-baseline
1,48,quantile,0.45,2024-12-28,wk inc flu hosp,2025-01-04,994.0,FluSight-baseline
1,48,quantile,0.5,2024-12-28,wk inc flu hosp,2025-01-04,1009.0,FluSight-baseline
1,48,quantile,0.55,2024-12-28,wk inc flu hosp,2025-01-04,1023.0,FluSight-baseline
1,48,quantile,0.6,2024-12-28,wk inc flu hosp,2025-01-04,1040.0,FluSight-baseline
1,48,quantile,0.65,2024-12-28,wk inc flu hosp,2025-01-04,1064.0,FluSight-baseline
1,48,quantile,0.7,2024-12-28,wk inc flu hosp,2025-01-04,1096.0,FluSight-baseline
1,48,quantile,0.75,2024-12-28,wk inc flu hosp,2025-01-04,1129.0,FluSight-baseline
1,48,quantile,0.8,2024-12-28,wk inc flu hosp,2025-01-04,1166.0,FluSight-baseline
1,48,quantile,0.85,2024-12-28,wk inc flu hosp,2025-01-04,1218.0,FluSight-baseline
1,48,quantile,0.9,2024-12-28,wk inc flu hosp,2025-01-04,1296.0,FluSight-baseline
1,48,quantile,0.95,2024-12-28,wk inc flu hosp,2025-01-04,1403.0,FluSight-baseline
1,48,quantile,0.975,2024-12-28,wk inc flu hosp,2025-01-04,1483.0,FluSight-baseline
1,48,quantile,0.99,2024-12-28,wk inc flu hosp,2025-01-04,1586.0,FluSight-baseline
2,48,quantile,0.01,2024-12-28,wk inc flu hosp,2025-01-11,312.0,FluSight-baseline
2,48,quantile,0.025,2024-12-28,wk inc flu hosp,2025-01-11,440.0,FluSight-baseline
2,48,quantile,0.05,2024-12-28,wk inc flu hosp,2025-01-11,542.0,FluSight-baseline
2,48,quantile,0.1,2024-12-28,wk inc flu hosp,2025-01-11,656.0,FluSight-baseline
2,48,quantile,0.15,2024-12-28,wk inc flu hosp,2025-01-11,737.0,FluSight-baseline
2,48,quantile,0.2,2024-12-28,wk inc flu hosp,2025-01-11,800.0,FluSight-baseline
2,48,quantile,0.25,2024-12-28,wk inc flu hosp,2025-01-11,849.0,FluSight-baseline
2,48,quantile,0.3,2024-12-28,wk inc flu hosp,2025-01-11,889.0,FluSight-baseline
2,48,quantile,0.35,2024-12-28,wk inc flu hosp,2025-01-11,923.0,FluSight-baseline
2,48,quantile,0.4,2024-12-28,wk inc flu hosp,2025-01-11,957.0,FluSight-baseline
2,48,quantile,0.45,2024-12-28,wk inc flu hosp,2025-01-11,985.0,FluSight-baseline
2,48,quantile,0.5,2024-12-28,wk inc flu hosp,2025-01-11,1009.0,FluSight-baseline
2,48,quantile,0.55,2024-12-28,wk inc flu hosp,2025-01-11,1034.0,FluSight-baseline
2,48,quantile,0.6,2024-12-28,wk inc flu hosp,2025-01-11,1062.0,FluSight-baseline
2,48,quantile,0.65,2024-12-28,wk inc flu hosp,2025-01-11,1095.0,FluSight-baseline
2,48,quantile,0.7,2024-12-28,wk inc flu hosp,2025-01-11,1131.0,FluSight-baseline
2,48,quantile,0.75,2024-12-28,wk inc flu hosp,2025-01-11,1171.0,FluSight-baseline
2,48,quantile,0.8,2024-12-28,wk inc flu hosp,2025-01-11,1218.0,FluSight-baseline
2,48,quantile,0.85,2024-12-28,wk inc flu hosp,2025-01-11,1282.0,FluSight-baseline
2,48,quantile,0.9,2024-12-28,wk inc flu hosp,2025-01-11,1363.0,FluSight-baseline
2,48,quantile,0.95,2024-12-28,wk inc flu hosp,2025-01-11,1475.0,FluSight-baseline
2,48,quantile,0.975,2024-12-28,wk inc flu hosp,2025-01-11,1574.0,FluSight-baseline
2,48,quantile,0.99,2024-12-28,wk inc flu hosp,2025-01-11,1705.0,FluSight-baseline
3,48,quantile,0.01,2024-12-28,wk inc flu hosp,2025-01-18,217.0,FluSight-baseline
3,48,quantile,0.025,2024-12-28,wk inc flu hosp,2025-01-18,360.0,FluSight-baseline
3,48,quantile,0.05,2024-12-28,wk inc flu hosp,2025-01-18,473.0,FluSight-baseline
3,48,quantile,0.1,2024-12-28,wk inc flu hosp,2025-01-18,603.0,FluSight-baseline
3,48,quantile,0.15,2024-12-28,wk inc flu hosp,2025-01-18,687.0,FluSight-baseline
3,48,quantile,0.2,2024-12-28,wk inc flu hosp,2025-01-18,755.0,FluSight-baseline
3,48,quantile,0.25,2024-12-28,wk inc flu hosp,2025-01-18,813.0,FluSight-baseline
3,48,quantile,0.3,2024-12-28,wk inc flu hosp,2025-01-18,861.0,FluSight-baseline
3,48,quantile,0.35,2024-12-28,wk inc flu hosp,2025-01-18,902.0,FluSight-baseline
3,48,quantile,0.4,2024-12-28,wk inc flu hosp,2025-01-18,940.0,FluSight-baseline
3,48,quantile,0.45,2024-12-28,wk inc flu hosp,2025-01-18,976.0,FluSight-baseline
3,48,quantile,0.5,2024-12-28,wk inc flu hosp,2025-01-18,1009.0,FluSight-baseline
3,48,quantile,0.55,2024-12-28,wk inc flu hosp,2025-01-18,1042.0,FluSight-baseline
3,48,quantile,0.6,2024-12-28,wk inc flu hosp,2025-01-18,1078.0,FluSight-baseline
3,48,quantile,0.65,2024-12-28,wk inc flu hosp,2025-01-18,1116.0,FluSight-baseline
3,48,quantile,0.7,2024-12-28,wk inc flu hosp,2025-01-18,1158.0,FluSight-baseline
3,48,quantile,0.75,2024-12-28,wk inc flu hosp,2025-01-18,1205.0,FluSight-baseline
3,48,quantile,0.8,2024-12-28,wk inc flu hosp,2025-01-18,1261.0,FluSight-baseline
3,48,quantile,0.85,2024-12-28,wk inc flu hosp,2025-01-18,1329.0,FluSight-baseline
3,48,quantile,0.9,2024-12-28,wk inc flu hosp,2025-01-18,1413.0,FluSight-baseline
3,48,quantile,0.95,2024-12-28,wk inc flu hosp,2025-01-18,1540.0,FluSight-baseline
3,48,quantile,0.975,2024-12-28,wk inc flu hosp,2025-01-18,1654.0,FluSight-baseline
3,48,quantile,0.99,2024-12-28,wk inc flu hosp,2025-01-18,1799.0,FluSight-baseline
0,48,quantile,0.01,2025-01-04,wk inc flu hosp,2025-01-04,1481.0,FluSight-baseline
0,48,quantile,0.025,2025-01-04,wk inc flu hosp,2025-01-04,1561.0,FluSight-baseline
0,48,quantile,0.05,2025-01-04,wk inc flu hosp,2025-01-04,1632.0,FluSight-baseline
0,48,quantile,0.1,2025-01-04,wk inc flu hosp,2025-01-04,1794.0,FluSight-baseline
0,48,quantile,0.15,2025-01-04,wk inc flu hosp,2025-01-04,1844.0,FluSight-baseline
0,48,quantile,0.2,2025-01-04,wk inc flu hosp,2025-01-04,1880.0,FluSight-baseline
